,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
skip-0_non-skip-1_dropout:False_reduction:False_R2_MSELoss,0.9408137024033304,0.900707389794144,0.8096320491795447,0.8408731848878019,0.8696424589291507,0.8629219278547109,1.0087564774588045,0.9960835727260392,0.7124279714098164,0.9021064627404306,0.6520967081773514,0.7984080025378395,0.6410961246081427,0.7512146335314301,0.6240746996128091,0.5869561495880286,0.5881876440755293,0.644070763396574,0.5704654689659091,0.5786934674297478,0.5427780833606627,0.5521087503316355,0.5975798689121125,0.527827161345996,0.5841097589034367,0.5435800112272594,0.5515987767162276,0.5735778254548124,0.5547414361773169,0.5035516713910243,0.5217164832295156,0.5117576793566638,0.5535581090724936,0.6354123669512132,0.4880035042251442,0.5835461672760692,0.486675292472629,0.5333788356944626,0.5010354130291471,0.4811644076789711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-0_non-skip-2_dropout:False_reduction:False_R2_MSELoss,0.8830402467180701,0.9747673804853476,0.8431541811601788,0.8875007348902085,0.8133754782816943,0.7955324120965659,0.8051118187460244,0.8668451656167414,0.7818875512948223,0.7379641871826321,0.8114228090088741,0.7346114789446195,0.6807193037341622,0.7186360833983795,0.65686074775808,0.6421626892452147,0.6355904792161549,0.6472025868647239,0.6555846768851373,0.6214661430202278,0.6763250802588814,0.6260692292057416,0.5872467046274858,0.6366378506097723,0.5744905633961453,0.5719844702923415,0.5559340918473169,0.5986420595470596,0.5471541504649555,0.5373775870630554,0.5844897496349671,0.525959479312102,0.5226444103115914,0.5281422776626605,0.6982467129242187,0.5370510192040134,0.5384266769476965,0.5264420630592926,0.5072050182258382,0.5049187627931436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-0_non-skip-3_dropout:False_reduction:False_R2_MSELoss,0.8321176253113092,0.8713711498706949,0.8359062899561489,0.8370142897554472,0.8030918458221006,0.9079327830204776,0.782163319050097,0.7964328926275758,0.7875568539488549,0.7844985156666999,0.7393680770023197,0.9372028664631002,0.7260692496510113,0.7019385878069728,0.6904816897768601,0.6801630444094247,0.6747576591430926,0.7095346509972039,0.72244431272003,0.6892117537631124,0.6501456515169611,0.6625545192875114,0.6103312723776874,0.6010335897113762,0.6470075294229329,0.6198797826016066,0.585727878353175,0.6010192423766735,0.6949555910028079,0.5659890013071252,0.5535389720736181,0.7454783343070862,0.5467981325791162,0.56413483575863,0.6110104962672088,0.5532019263973423,0.5350092843759293,0.5427307688138064,0.525554618779935,0.5192551428780836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-0_non-skip-4_dropout:False_reduction:False_R2_MSELoss,0.827050672734485,0.9997448618797696,0.7626607274892283,0.730784598811,0.7281499277873367,0.7058075228158165,0.6962876468166417,0.6576114476603621,0.6509799906874404,0.6294577966133753,0.7019705105865118,0.6027252053221067,0.5905911063446718,0.588456314641471,0.5929199163162825,0.5794372501618722,0.5594876404194271,0.5631062525744531,0.5501912751910734,0.5449885005752245,0.5415613318190855,0.5683468923557038,0.5341437261770753,0.5371078849569255,0.5340051545816309,0.5301970288376597,0.5215203112685213,0.5152134386932149,0.5282781554349497,0.520727262485261,0.5680525129040083,0.5113018811771682,0.5732797425167233,0.5394643014114276,0.5294280659918692,0.500209934242508,0.500067569278911,0.5355099918795567,0.493891595552365,0.5060030431577972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-0_non-skip-1_dropout:False_reduction:True_R2_MSELoss,1370.8303086842393,867.1530020085036,853.5222680054459,827.5968765885223,804.5425118652045,970.426348969048,681.6362309035133,889.8965335593504,461.5619928481824,495.4718660653806,559.3366544007087,509.17846285128127,556.226917454425,325.7557892939624,365.00682982627086,445.2531578710266,357.8130785098263,201.71900024601047,203.5455579836579,141.40232316536063,170.06324445850709,229.94129777071524,126.1413774782536,130.82010203366187,190.1316592459585,153.41436676885567,105.0502988760378,77.89234802185321,65.20846742245496,55.782280587682536,39.54229067791911,33.214601609052394,14.919041594892157,26.517034312673644,14.278430368386063,13.342498841823316,10.71743518143308,5.886812355004105,4.977010023944518,3.94298504292965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-0_non-skip-2_dropout:False_reduction:True_R2_MSELoss,122.87267151182772,198.8307450477984,154.7239851723699,105.59657612705932,98.31543269285967,121.45371710845068,139.86465144113583,157.74626208608058,131.3848866124948,87.7742487449272,109.81398184392968,113.26191108425458,71.36043007832532,55.21181643914942,65.27142928540707,63.88973154127598,48.941251670613006,60.14600670512985,60.71122709208844,42.88677685985378,58.138077948023295,40.64582045989878,41.04964790653949,24.297925912282047,37.0431599364269,24.72240940700559,11.520458965324888,23.322765662243555,22.786391559184768,13.457386996231827,17.18853548738886,11.416635894307904,8.01872574873999,9.87537622597872,12.828703526188344,6.222641365493045,5.701465537150701,6.545912463875378,3.4347845840395665,3.924276727087357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-0_non-skip-3_dropout:False_reduction:True_R2_MSELoss,30.744660216949733,29.14876696847233,41.20121537967056,36.433246180707336,17.95264399343846,14.8758124427176,28.727017052763816,11.067850031396922,18.05909646989084,13.286874374046045,19.32574805398198,21.200024783611298,14.972758166053715,11.128682921622314,18.661465168875807,21.49067636710756,18.158798734639205,20.58013577700829,18.981688436339883,12.372703828063663,6.457902815412073,10.409645462445184,25.53869443752017,10.838470435025643,6.157246769058938,5.281298183050811,6.480402959766341,5.31723974900795,5.844901858591566,7.523274738414615,6.881353878215248,4.536729353607869,4.9098453258766845,11.309526192499142,3.624264170433961,2.3159903394533137,8.756695875350166,3.63332769786026,3.384128226369035,1.8380714876979003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-0_non-skip-4_dropout:False_reduction:True_R2_MSELoss,4.371709072414567,2.720621913817584,7.763099290868816,5.67624371615695,2.735840655425016,6.032994422112026,6.566037816744225,5.422063352795792,6.226743617770719,11.424187195943851,5.232985252112735,4.95347984924036,4.971261354510252,3.4183219095655515,3.988041593090576,6.21547829973347,7.023046620336234,7.278152249023026,6.337209716439247,3.611606784018816,7.1201580307062935,5.303406526498935,4.086416579344693,4.712228960850659,5.717987466092203,3.852597277830629,3.591939484810128,3.392280744279132,2.443867315848669,3.045995844929826,5.630930586480627,4.298196100136813,4.2597008077245135,4.808483063298113,3.4623488481430447,3.014054641419766,2.67116936778321,2.966977823890892,3.448534516142864,4.569445828304572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-1_non-skip-1_dropout:False_reduction:False_R2_MSELoss,0.9833626814332664,0.9674960272569284,0.9694405437684528,0.9173516084750494,0.9194372454110312,0.941920110115818,0.9577334242708544,0.8843960808772667,0.8407880418440875,0.821941565064823,0.8249642860655692,0.8484991059875956,0.8479715230710366,0.7570791906293701,0.7509202364028669,0.7214438506201202,0.8651765091162101,0.7065131252302843,0.7174207999133596,0.6467332387087392,0.853508134902108,0.6312015002556876,0.6268274483873564,0.6832295795719997,0.8968579558765187,0.6686475821496809,0.5745725049545952,0.5777192007677228,0.7148365796927143,0.7150073943330961,0.7043416299948505,0.5643097763406295,1.0081831450555838,0.8256161684791247,0.5395714393725582,0.5668467941748745,0.590229887880531,0.5371797452589461,0.5482727209215655,0.5684551295331296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-1_non-skip-2_dropout:False_reduction:False_R2_MSELoss,0.957322539067736,0.9694589341388028,0.9719730091153408,0.9341998047688428,0.9078183685447656,0.9020999693403056,0.9539234810600092,0.865620325885567,0.855507212526658,0.8250510961401696,0.8068247539739982,0.7873675349880668,0.776164529078147,0.8636564048481923,0.7615286281295851,0.7479643883074031,0.7085510290720883,0.7008208483457565,0.8012271696592078,0.7282082291648668,0.6700397478599175,0.6585345803668686,0.8505718453111601,0.8049349343659831,0.8699802725265423,0.5899079600531681,0.5803213780563251,0.5858046535183402,0.5851198461856327,0.5856768748923844,0.5488040280327493,0.5622168499976397,0.5349857330176175,0.5528108513384473,0.768107734364914,0.6068467691394628,0.5636515727303192,0.5157962109820515,0.5638604497208315,0.5041072823691601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
