,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
skip-3_non-skip-3_dropout:False_reduction:True_MSE,-794.2200664375222,-130.0240980739843,-24.255627052338347,-21.63837766729829,-5346.442523433268,-6524.275956864344,-7462975.8470639875,-3491.4637957198056,-69.67934943534011,-429.94889075830594,-11.632181865038646,-209.85745022529773,-1402.7695181965885,-444.7096582151775,-357.15076799132095,-209.5886237706837,-797.927792174974,-983.2935347199192,-3836.7064226212337,-56.46077973597483,-64.31823684566446,-27.83031422408628,-1447.6095454461015,-392.4052468637757,-1744616.0203492052,-10055.30434335816,-90211.4151937466,-37247.081957775205,-733.7705516696532,-13485.383056661489,-8134.50374426605,-1693.366219478862,-141.6206923900629,-764.1492485454779,-1344.83645301044,-14063647.2091969,-401.79501406764047,-12829.410640303531,-120.99518148348504,-6194.205343418782,
skip-3_non-skip-4_dropout:False_reduction:True_MSE,-1932.2295112364493,-673.0961495018693,-17074884009853.732,-62991.35919875416,-6019.079405926718,-5070.1402858996125,-1856511215765.565,-19967.870776825715,-305036.2814314054,-276.7935581758785,-2233.659876512172,-32742.8321533978,-14975124.377150789,-460033.1213339528,-3137.9796349394824,-6911.985084648998,-83909.35559466967,-2024989.0917016573,-9777.33234193,-3741.696033417016,-1071036.2340778029,-1690696886.8420112,-168302.20993133893,-159093.84239096826,-312381.3942501752,-19492.301541671823,-71938.35247138818,-15225474161170.28,-431189560043.452,-78988.29577533713,-348299.2918708631,-683.3774132440042,-352438.6533688409,-12483.89787847406,-944508.6044240608,-3123503270515.8154,-2325.7404951225635,-4235.419140081222,-177562.11137109116,-23701.374878840124,
skip-1_non-skip-1_dropout:True_reduction:False_MSE,-9.079710246259404,-8.924544620280802,-6.031640301630833,-6.098545123273378,-8.628723294531087,-4.629667584216663,-4.533911395885114,-4.507646568062468,-3.921677612396933,-4.374093320134087,-3.540576063417695,-3.808397088798905,-2.9446837926454714,-2.788052423793953,-2.990654690185325,-2.2208562946886827,-2.299032242132056,-1.528011150409574,-1.4207482322037788,-1.6650464156729736,-1.0940769980585692,-1.702737439827305,-1.1942234039042208,-0.7401993751997707,-1.105142546070684,-0.6559422674424411,-0.6009345020091548,-0.3855211685873628,-0.6127023144601983,-0.3980721892535036,-0.3800493087966244,-0.2444576572541357,-0.6839927935018889,-0.3594499701160882,-0.4015185399430307,-0.5874168848183262,-0.1375004690741933,-0.3085350432423963,-0.0654500461967132,-0.3585299878790281,
skip-1_non-skip-2_dropout:True_reduction:False_MSE,-72.71347925267874,-31.575383629846566,-47.90994631699843,-51.51121345732551,-53.5055977290826,-42.95485451723298,-41.948888919980384,-23.877311405850097,-7.946182900287173,-10.32149035099761,-9.363558632385503,-47.27737431104949,-8.98344683496747,-11.365529486764114,-9.355971453235872,-40.894900742509165,-6.54510793088973,-5.569915115558751,-4.347748417815756,-7.82241645690122,-7.562244904095531,-6.109857065647566,-5.238021570792071,-5.1587829585713845,-2.0592287367285014,-2.234201994597034,-1.7493428906577375,-2.689658055432837,-1.815619111528353,-2.2120340855869607,-1.9215421922882585,-1.3539058765685128,-1.2851519527733604,-1.2162087945764688,-1.776944910502697,-0.9031086415149946,-0.5604887344408925,-0.6366062527750301,-1.0915513335726172,-0.502310615140309,
skip-1_non-skip-3_dropout:True_reduction:False_MSE,-513.5175259803002,-58.52849563921994,-21.98085398812764,-20.854082705170704,-87.43393938995771,-69.38365628197432,-6.906050285447712,-5.288665564604137,-17.19748214379961,-10.248686182317549,-7.909268925686655,-3.725129993506733,-2.064078283387217,-4.310061934706634,-2.6113862926154336,-3.8972075576911287,-3.262464777080599,-1.3258777942102284,-1.2699220459766989,-1.605741324852222,-1.1918808336088886,-1.8206939262200297,-0.687882544500828,-0.5362177625052083,-0.5106649820644169,-0.4733900519652657,-0.8903541940535526,-0.10615758445801,-0.2597832649428326,-0.8485753469560644,-0.0716380661328257,0.0146598130136922,-0.0483200412725452,-1.0506447948101083,-0.0045142377695527,0.1430956227271322,0.0921851553287644,-0.0767356834712656,0.1020749663629646,0.0822718168590121,
skip-3_non-skip-4_dropout:True_reduction:False_MSE,-25.76092836400981,-301.4949184071291,-103.79548716894256,-49.94872011718591,-58.730751600808055,-9.42667208865578,-13.7280257893059,-24.05109010848937,-4.108957034666557,-7.278343960096788,-6.505142000583129,-3.9147130392048486,-2.226763002749634,-1.5444498514334677,-2.3162538351415667,-1.347149769835336,-1.3307511848742442,-1.364513060692787,-1.217879257236136,-0.5525980950535436,-0.5175592391560353,-0.7062477870637025,-0.6739093981327633,-0.4833678263932207,-0.1679791677276155,-0.4454569766088522,-0.2949847462403369,-0.162184300583236,-0.1072677597453511,-0.3266261866093613,-0.1368681043531801,-0.0148593428898617,-0.1178723500500622,-0.3813547143148432,0.1344939156209071,-0.0702063169210882,-0.2279614833293488,-0.1136603875184733,-0.0038571244167723,0.1168425737184944,
skip-1_non-skip-1_dropout:True_reduction:True_MSE,-5.406692944131875,-5.5198532129007365,-8.05581071382697,-5.95494623160802,-8.03423751587152,-5.107123258650424,-4.713086140703877,-85.2588231197205,-6.779381915770622,-5.184835614358926,-5.063784302130969,-5.24237883702748,-5.789692787997606,-5.538383486188911,-5.696456266573918,-7.43293120246586,-6.947190528685037,-9.0260125542211,-6.24693986894207,-6.908483994650554,-13.14992434272239,-27.854700846409564,-5.5054101606651855,-146.01521995975878,-7.747780533501587,-12.051833330771746,-12.145918296444988,-13.568077799263534,-7.433513150137072,-14.781543521604588,-83.57063567420172,-11.24458108281162,-13.44811940494358,-6.89844578685551,-15.681221644216038,-24.47210446092316,-19.78343221896215,-13.217709820477598,-41.15576718373373,-28.692986428045632,
skip-1_non-skip-2_dropout:True_reduction:True_MSE,-9.30525478903154,-4.713573717915489,-7.222632614429995,-66.01511168471383,-6.779677882106674,-5.476139937053941,-13.640122333323504,-10.980837581703758,-21.94755043923673,-11.824455564434166,-30.682471787591407,-32.1807744974838,-5.593295023550216,-19.044682635229574,-7.518174686776922,-8.204865598631892,-6.506802595756251,-12.138674357768844,-78.80329613207418,-7.306111226794735,-9.388268510909407,-101.7756447826765,-87.27776029525111,-39.39940986677711,-1466.6695878477428,-68.14114824547165,-20.98971640524884,-82.52265899206074,-29.977387053573057,-69.55212448495654,-136.7339909370142,-228.08593114595377,-51594.93474046862,-54.66929934638951,-65.27851339580954,-280.4968405843724,-150.275159505418,-109.07753859199782,-181.670373126506,-22.269312153684712,
skip-1_non-skip-3_dropout:True_reduction:True_MSE,-65.01717734887877,-12.081570599655574,-44.441617614911614,-65.42727398574262,-33.74585241017412,-759.2555003522161,-7765041295537.249,-137038.50750070214,-41.0170047021361,-3503538.1793975434,-14.971941986669174,-113.45236373312972,-5560.358567498955,-8.372414503944665,-2156.211974868136,-100.23777874720292,-1325.5863319584507,-398.6249731902713,-7620.798232115123,-88.39021167074239,-6876.82305184395,-99.13914174326176,-561217.9366221658,-20358.23459167296,-314.4166972254011,-3244.297634167376,-69.88069451754313,-30.45645920948908,-3773.1557205485856,-4152.307886593274,-952.328367077377,-2186.149143572466,-313.8706941304226,-42946.661962623344,-307.57303992791225,-9552140784566.951,-1479377.220159463,-10711.563296704348,-5602741.046901606,-700.9735153675983,
skip-1_non-skip-4_dropout:True_reduction:True_MSE,-6832.630707273762,-1213.7872216998803,-1480338.8195193913,-1202.1444373211557,-38321.3111851195,-1828.3283024263224,-171506.8181421176,-2323.017371165016,-12806734932141.71,-62123526761677.51,-2641.75528769151,-84204.05652279349,-2741.0936506656985,-11858.490647762046,-50254.06732585698,-243.31724534585047,-6053.640297480384,-4176.243207161274,-11776.698305390526,-218513.91334577376,-2002234264168.63,-80261.6640034258,-7172.513376174402,-4151831.130644681,-11065.812198565598,-3248.289013578478,-73564.9429617169,-77074702.45995398,-8951.62984011122,-531.1440191123003,-245240.56886863432,-12855.586750604272,-272190.7824554384,-31314.397144342096,-17635.421872654504,-6180.0442141296,-2138820.8872349,-28667.750513276515,-4035844606893.985,-2040050041189.953,
skip-2_non-skip-1_dropout:True_reduction:False_MSE,-5.781588063993247,-5.8535523172080985,-6.122126592130818,-5.673615649543391,-5.43378007904163,-5.256033856231416,-6.142970650183261,-5.646077389298049,-5.7512127120613785,-4.802503164156136,-4.113109873294531,-4.709186524744821,-3.862179201052344,-4.006478685360894,-4.363064795693871,-4.197494371334341,-4.172849128954596,-3.861048236707089,-2.805211380321137,-3.488023533983509,-2.9407912057539227,-2.542709897879756,-2.791329977423235,-1.6578919864322983,-1.731625035011536,-1.3785588922369794,-1.6560742825995785,-1.7872255931598178,-1.0797975480804305,-1.1436024234039377,-0.8536965254009844,-0.9508278782169588,-1.484118665982636,-0.4543681283049797,-0.8248138520735774,-0.4028296604891857,-0.3078992623130833,-0.5918751126996655,-0.3049672740091233,-0.4569829515820864,
skip-2_non-skip-2_dropout:True_reduction:False_MSE,-10.54658381815738,-4.428234604616532,-9.262304121054756,-3.654028158204053,-9.957350976076103,-42.724319322531954,-7.912916705518242,-3.852894781098835,-4.065509787605666,-2.147030307891923,-2.058450554248255,-1.3856736644123435,-1.3943363860501488,-2.0702685318617484,-1.0369886370726369,-1.413907661248916,-2.59241533124287,-3.5222956435909665,-0.9592571768988468,-3.398064558812287,-1.1125595599453952,-0.4427425836705813,-0.3678298573033499,-0.391273283544604,-0.3038613333356902,-0.3763033067406072,-0.8339071047137467,-0.4477544494015851,-1.0838766182596304,-0.0138309592563546,-0.0640929667934196,-0.3406927092801984,0.0944758288223404,-0.2457231295800218,0.0687329575027747,-0.4406215824496078,0.1264423410426162,-0.3194962237495328,-0.6143587221673481,-0.2146320918859326,
skip-2_non-skip-3_dropout:True_reduction:False_MSE,-32.362864769203135,-33.860113094409655,-61.609514862403564,-49.52035672785486,-25.76739308320201,-7.101110510892362,-5.862112102658085,-11.569168592587484,-7.927769274041442,-9.507952238902735,-9.895884264071528,-9.8552735854382,-3.1862262028540624,-2.85858968413492,-4.534652724389511,-1.9298773085607788,-3.588583124273715,-2.155965183970144,-1.3437119982623904,-2.329615071753745,-1.67944712983451,-1.89637280179111,-1.0748614238492151,-0.9202760007543106,-0.4932494538398863,-1.5455241213378053,-0.3816771811740315,-0.3223225532478422,-0.4585486829749001,-0.3620641272912396,-0.4370429239901767,-1.5152697422586712,-0.041293399763513,-0.3448501846479453,-0.0649907882525323,-0.0707681061298939,-0.7128289487807425,-0.1244812634282621,-0.5036425046042806,-0.2273126258391919,
skip-3_non-skip-3_dropout:True_reduction:False_MSE,-55.75315087775726,-19.18658608733284,-19.56295604743398,-7.004936809563931,-5.561324518725602,-5.66663074658906,-5.11963394634937,-3.665594339962332,-2.649088456425479,-3.89737747980896,-2.075912517532553,-2.535256974726178,-1.6886620235641827,-1.2750450168413483,-1.4077242119596918,-1.261527842888467,-1.0546626953651366,-0.704590943383974,-1.9705143424594809,-0.6573591278160594,-0.7329376225926306,-0.491266237732689,-0.3979575643057558,-0.129232872330773,-0.1155415725245594,-0.1970759357786468,-0.2559160800970521,-0.1935286397945289,-0.1375690335070015,-0.3643334419157433,-0.3105179676293507,-0.1049024250780478,0.0042263254110223,0.0499857263055537,0.037745552489798,-0.0665538499207755,-0.0635029732903216,-0.2967548402751961,-0.0811306323239992,0.1165218189144338,
skip-2_non-skip-1_dropout:True_reduction:True_MSE,-5.478775055264061,-4.905133964309843,-5.649096016438673,-4.793586039398366,-8.391031182816489,-7.880462286191,-4.776693468954941,-5.389625657538915,-12.158035563661338,-5.307450678164203,-5.477034117895445,-13.709977351036647,-5.050397681505252,-5.110410840238174,-6.516017413233207,-8.697489841378536,-9.992793827048027,-11.036216486491824,-11.680704581204289,-9.52346942386241,-53.862032146598,-5.407318876435109,-7.348376875725885,-11.089050643325557,-6.854242073490748,-11.702110694900036,-11.056928013040718,-13.248432328939412,-14.037180475966071,-16.585800997918007,-14.181903160949506,-14.748647460162166,-10.06449125186014,-7.449053533677697,-12.835594140420392,-15.619983815513844,-15.331454662448891,-11.818936555192186,-10.600152617026618,-14.353928582269951,
skip-2_non-skip-2_dropout:True_reduction:True_MSE,-6.822141748717361,-7.088258603334855,-932.2483002408896,-6.346054746530649,-53.86438972808576,-213.2053479485137,-8.29770319999522,-4.689930869713821,-6.849967049397519,-4.536848499094601,-7.796340638829807,-12.894179914758688,-9.492549953791428,-20.491018775239457,-9.793744995802292,-9.260851851195564,-29.22003566991084,-12.590872753071514,-56.95677151908938,-35.47782002677859,-9.989889012960004,-29.77967244191119,-17.354556321755783,-88.14679902192985,-7.346004581129253,-68.14399834123083,-19.41436538053553,-46.62025170409834,-21.390375115975505,-11.804358686366156,-1807.359613532864,-255.8063036570557,-55.661552355161945,-61.50382280823647,-87.34232791131355,-81.14387060111844,-99.3513325588819,-102.91970629832478,-36.73866808580802,-41.65464386507679,
skip-2_non-skip-3_dropout:True_reduction:True_MSE,-1062.2995687844134,-750.1438761657042,-32.348852883618164,-17998.70578088251,-16.901743935266946,-57.00786797335197,-609626.8634844666,-62.07225685947942,-270.83646294976205,-27.36732877236146,-157.97055809431123,-29.8343637937036,-90318.27979744833,-78.0861904228168,-1993.8189097512368,-493.3215247400945,-101.24551303110952,-17664.36677788161,-1308.8110410248685,-46373.276827023714,-1840.8782231208213,-12703.046064795855,-107.8401460716238,-133.97859299030657,-16420.475213134334,-5521.798273075785,-54591.7009252647,-5358.820647082949,-196.2207403760356,-1030.6118877959054,-7844.1578695650705,-58661.59154772982,-8407.438474684654,-7983.971364892248,-947.7827951327422,-77054475.69951856,-3515.7184458297647,-621.3780383470972,-268.9328490600208,-7054.125776858037,
skip-2_non-skip-4_dropout:True_reduction:True_MSE,-16281.308522913729,-457808.3074232516,-868.2650011442686,-3308128904550.299,-158179.94452029615,-321.4338139693917,-8082.521141590254,-11070.831325692216,-64876997.52881671,-3831.548533114927,-6239.595300519046,-1708278.4629259869,-2200338196262.246,-129621.73224516552,-116760.15694261342,-1687.0709885889898,-3301144349793.081,-6367975936271.862,-8617374.364168633,-1470082223266.496,-5274.944728375235,-302772074261.8683,-21390.239361453187,-20305.75110974608,-6050.848186444352,-1106011.4142317069,-2325784.516066731,-1056.678708080079,-5129984520038.22,-2578836329076.2207,-4937943.375978398,-7698479748481.648,-403246.2388776206,-834004.3801227579,-3754.783159349621,-4318202319812.324,-418300.5767795898,-128094850780227.1,-49054405048.488846,-2352.201553825715,
skip-3_non-skip-1_dropout:True_reduction:False_MSE,-458.556306135298,-117.8715651243921,-29.70897839428622,-44.97932680102125,-193.5690879905922,-70.10343148523056,-108.19679645372484,-98.0655242121232,-39.05036782796997,-25.151031541058224,-92.37418513021964,-83.40338224031495,-16.222211999891947,-7.708949348764603,-2.154783503111116,-37.23563721065168,-38.661641070369,-34.83739461957197,-6.299124183722877,-3.026853392571988,-5.358856418006426,-3.422605478994877,-2.4437581065303267,-1.5446010959507146,-4.2150043075417525,-1.186283829640828,-1.203699941282214,-0.3106751599882908,-4.499295882064834,-0.4151605597549541,-1.80749013350052,-1.245146794486068,-1.5163987135968156,-2.532463630318836,-0.2573005490786514,-2.3906846031316147,-0.2349609297807697,-0.5243348236825327,-0.22256213622977,-2.494456537260064,
skip-3_non-skip-2_dropout:True_reduction:False_MSE,-92.98189267624416,-158.9511501137459,-79.29737444008636,-28.65132293050525,-14.764208694275556,-132.932002090904,-89.9140642999532,-22.95325173629446,-7.292075977429081,-5.057282234542346,-17.23148008124845,-5.362364412476732,-3.725500992821695,-7.018580497960324,-9.497163269525569,-21.74292352509635,-2.961626408649117,-2.575323040170297,-4.163621719478625,-2.016265420520853,-11.020679720515933,-2.2918881369140887,-1.581951719950878,-1.40472822616258,-1.25964708218273,-1.8547446557872804,-0.8783374217095862,-1.247315716359437,-1.0286707952344083,-1.170709866473539,-0.5037657689373586,-1.3482450386340137,-1.134874814735217,-0.3319067363450687,-0.5420443309747858,-0.60603750783196,-0.8193704042969697,-0.7289803021750344,-0.1864051855954951,-0.2795673668422689,
skip-3_non-skip-3_dropout:True_reduction:False_MSE,-7.117652334128015,-7.138485329032155,-33.42873142860221,-45.6078601195229,-21.56436301184124,-10.930182320714108,-5.136664601385171,-12.199890156561608,-10.093520309881692,-7.70564301059868,-6.823157119694695,-4.427641905301207,-3.394935945864096,-5.053761115859121,-2.90584358107719,-2.435654754882891,-2.0614223530386875,-2.8106663400859504,-1.6832094317176622,-1.720061873534392,-1.1803355442680503,-1.2459665085035512,-1.5440984292914917,-0.8786396827705769,-0.680682204735298,-0.5792632397810148,-0.6895969521190101,-0.5796303853079189,-0.2995572532418169,-0.2634871391508468,-0.4366637214011671,-0.2548900440574627,-0.1320760778296888,-0.1817754832573739,0.0080030128630916,-0.2112330949004833,-0.4001515949149865,-0.117988170519507,0.0167606056971026,-0.0364024630211275,
skip-3_non-skip-3_dropout:True_reduction:False_MSE,-18.05242712056676,-19.43579393002247,-16.440039713343424,-30.95663171686047,-13.42901974678318,-11.790778335867522,-17.34773957053751,-24.94695178854013,-20.938129664343297,-40.11446966304173,-22.549239334990013,-11.937336156639484,-17.358258501857172,-16.344214164817593,-9.481041522286548,-11.651725367434643,-11.753649534109329,-19.29097999251872,-9.547702533056665,-6.430332904453141,-10.3808922939976,-7.399399332943927,-9.160399073907532,-4.634931636279719,-6.21002740811998,-3.7944812053274792,-2.914892923523842,-5.884698103628577,-4.5668679588761005,-3.50641976027616,-2.45244487330238,-2.11743038360977,-3.093046565032064,-2.5101345565218254,-1.1969819149687262,-2.103677911175463,-1.2604532614450283,-1.0341939357762384,-1.1829480478800125,-1.573998649525591,
skip-3_non-skip-1_dropout:True_reduction:True_MSE,-4.86921757737622,-6.025185050057851,-13.759812231386698,-4.960209321922468,-5.3522845697294,-6.429323894328564,-5.791764929302335,-5.476117131182302,-10.863628352568488,-5.082928099175989,-69.84913565860845,-40.19272598220138,-9.713322859309034,-5.364202029842165,-13.924934299699764,-6.839701951033562,-6.174468306487734,-7.089418132882334,-5.211092383660653,-17.722323826695693,-6.161155432595113,-5.570953281382855,-5.3739438147360765,-8.434891151878785,-6.967692469212773,-9.575174796019253,-12.687622600712409,-6.728611054100703,-11.132382317535187,-9.910253810550914,-9.641364039585568,-14.239830804657927,-10.09549231234164,-24.54655483300744,-14.61711739760566,-8.413537098589439,-20.614559674686724,-28.280203473498176,-30.66901995137304,-15.025311211980847,
skip-3_non-skip-2_dropout:True_reduction:True_MSE,-5.0951907980191375,-7.018364317241926,-13.762026639628552,-7.719159852581353,-25.919587719884102,-10.81311406251264,-9.109352041358235,-127.8105437641246,-237.9632447273404,-82.00747383355662,-25411.03448363714,-6.108181012528775,-13.754851698089254,-184.01684329247647,-9.270757422107373,-2332.606013598841,-173.62068376027324,-64.0311458698199,-11.700690218048653,-31.132895959482656,-32.98633912301082,-91.82525962979491,-29.020468967845268,-4159.5000641679,-9.612504715529994,-37.37273349568515,-33.334392412509715,-77.8264157421825,-7.627274897448376,-228.4664498801369,-16.30113928565009,-1028.365280172566,-62.27500976341994,-50.369997947842776,-591.5711062835898,-265.2686035492007,-5657.569287036622,-193.8389969035166,-42.87753558982246,-162.80474255259526,
skip-3_non-skip-3_dropout:True_reduction:True_MSE,-226.1526329363667,-6.385930892621645,-518.8715878344619,-2117634217430.1584,-269.9021525054292,-223.52655209237253,-122772.7989170608,-234.9835178900812,-124.78084005300306,-183.56027113461985,-75.23182047908413,-56.97768384306695,-33.382228373885525,-378.6882522949496,-518.5474640803809,-4291.856032453407,-29.971935131645104,-145.74053194237695,-24097754067642.59,-52580177.76386482,-138.04105287527398,-9930.355740958645,-28506.31607038864,-19559.88475700851,-465.6991689437675,-1366.7371333869844,-646.9784746519135,-1145.4311071090629,-69985.0625514092,-1605140.7093792008,-114868.37122712344,-953.9332624301816,-10580.19436203547,-13283.725626787944,-1763.5965940776907,-1227458.9411351166,-491.3410446662232,-18302.69935233003,-60719.73037280797,-34705.05646556124,
skip-3_non-skip-4_dropout:True_reduction:True_MSE,-301892.5872364538,-14468514360396.549,-138799.39820226532,-48689.86562572168,-12394.931287500727,-3295.426071297449,-1250.7824661265008,-1300095316785.4866,-41205.223732049366,-247004.1643724179,-55090.8193065795,-12235.045663726194,-8637283674511.3955,-457164.6506627333,-176521.43599788847,-18349.75832484715,-159397850451.04688,-1736412.2333739917,-7630.315337157414,-7206327.798405029,-6511.778510979754,-612675.3159103347,-5213.325781652766,-5222.221491145582,-45611.827792176,-1804.2006408031043,-52241078.57362263,-6680.793142704843,-78077.84875429327,-33246.87701388644,-1925733811743.8765,-3599587.816701292,-4833.692436432476,-5005830.881372156,-4037556497662.65,-149393637.4629972,-49901.58697764527,-5017.611497273706,-1838127.2289483116,-19621.949423535963,
