,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
skip-0_non-skip-1_dropout:False_reduction:False_MSE,0.9052550459609312,0.9353578005935632,0.8796931800304675,0.8517860115743151,0.841439396581229,0.8262367137506896,0.8579882137915668,0.7413992312024621,0.7249741656523124,0.7864781716728911,1.0448702994514911,0.6627736933091107,0.6791530359609455,0.656474417331172,0.6203626380393318,0.6030652220634853,0.6259915250189164,0.5815799763681841,0.5717000873649821,0.5614299433780652,0.6930111515171388,0.5713761380197955,0.6054173518045276,0.5418394234250573,0.5301833192215246,0.52341971955463,0.7161891122220778,0.5245086584313243,0.5108319646587559,0.5135363891136413,0.5907700846300405,0.5018799428408053,0.5017165399211294,0.5578987433337698,0.5882761910849926,0.5152371773021478,0.4943537636130464,0.4867080269637061,0.507797758222795,0.5630941005314097,
skip-0_non-skip-2_dropout:False_reduction:False_MSE,0.828069718152869,0.970132500517602,0.984317306210013,1.44664887119742,0.7145238933609981,0.7728694081306458,0.6894869050558876,0.6672798105168576,0.6436007417300168,0.8666214452070349,0.6149927557391279,0.6366603591059353,0.6036008286709879,0.933602725904362,0.5754128831858728,0.5961260512544244,0.6816475426449495,0.6134512694735154,0.5456906233494189,0.547751425381969,0.5369252833519497,0.5497072793032024,0.595695354738364,0.5252014553430033,0.5856356848688686,0.5178590361394134,0.5202521873893691,0.5099690333008766,0.7274765259056699,0.6157649312095315,0.5552407121833633,0.5386303558069117,0.5016645055775549,0.5031235662891584,0.4941782688393312,0.5466274099022734,0.4927522026586766,0.5023628118283608,0.5509746343481774,0.4875847428817959,
skip-0_non-skip-3_dropout:False_reduction:False_MSE,0.8178405259169784,0.8295154355320276,0.7885811679503497,0.7448276246295256,0.7519007976002553,0.7307730767072416,0.6953185358468223,0.6781242736706546,0.7125370523654947,0.6531611505676719,0.6353164360511536,0.6467981237699004,0.629992308533367,0.6008571176698395,0.595827595422081,0.5843466149971765,0.6934748584148931,0.5683396709169827,0.5605185895281679,0.5589286429332752,0.5631609706609857,0.5579631791687479,0.5579225924231258,0.5541515052318573,0.5451714801145535,0.5386918855502325,0.5439240532178505,0.5281928465792946,0.5266456167195358,0.5534353617432655,0.5299993190256989,0.5249249206892416,0.5455535695541138,0.593549955563218,0.5309225073193803,0.5235025268413273,0.5163545046074718,0.5209863361920796,0.543696914525593,0.5252583497295192,
skip-0_non-skip-4_dropout:False_reduction:False_MSE,0.93856948205069,0.9007255186637244,0.9039671149323968,0.8303025768083685,0.7570616076974308,0.7128653096802094,0.6812063148793053,0.648078167482334,0.6314927549923167,0.6084094915319892,0.603532921303721,0.5929179558274793,0.5642066061788914,0.5545991405698598,0.5485616506022566,0.5510068301330594,0.5428193689269178,0.547113819887825,0.5421571196148208,0.5399215901453122,0.546264445591791,0.5346437028664,0.5285374184741694,0.5481135306112906,0.5329067086910501,0.5500242680165113,0.5171845102427053,0.5382399263919568,0.5455323852525622,0.5212544642534911,0.5141112931510982,0.513416480565188,0.5220708818558384,0.5082788076251745,0.5148380547396693,0.5253207001323793,0.5294464934690326,0.5118014546586018,0.5011531021080765,0.5006269155910202,
skip-0_non-skip-1_dropout:False_reduction:True_MSE,874.3467198189567,474.2187002803765,689.4758397369992,593.486914533026,680.3696815990934,536.5499690376661,531.9269119384242,539.844356412981,344.5755470719408,388.1094918400049,463.81278721024006,234.15618749693328,331.1994703648721,202.4734934685277,153.40651309139588,242.9154801511881,205.3821213596008,169.35090722523483,94.97063646392496,139.2106560392707,96.8326024997468,150.22239976653864,106.05350432092068,74.80780296056878,75.8375192658574,55.685809301102864,38.05770468653417,22.17517424944569,31.21520788704648,29.26058045497128,16.671887477823333,10.318100942992697,6.944764189568221,5.942291817390451,5.438849153325839,3.2194684768716493,3.5414329377167366,1.7093146983899323,2.190487376469023,1.4235328706163983,
skip-0_non-skip-2_dropout:False_reduction:True_MSE,187.0917311886362,168.5662291352363,279.00199863139323,144.988259156545,169.84263682832906,134.5575173783536,182.59440781000785,90.00042079491358,119.30089621917874,122.13867960841048,93.84336040505008,98.16166234367034,133.91512620799682,113.02695316310025,100.502063517477,67.99301778510505,40.68768207553555,70.43550402072131,39.57461997106964,42.96271830095965,66.35157061382836,37.94741919169239,62.79483088617231,42.867149195104254,42.82461682020449,50.94007902665466,20.881328429077183,20.14511303223816,30.15512035231964,26.323821949608185,20.76604570360745,9.936287113848854,13.977784657741294,9.43321609029583,17.382365503147536,5.618797551767499,10.60481103232094,6.802061580559787,5.465465879615615,5.248684948565913,
skip-0_non-skip-3_dropout:False_reduction:True_MSE,30.02306207495869,40.002213116662176,20.747703905491267,21.66856264483695,19.56457272318064,29.21798883144762,27.730156888564427,11.177990074251213,18.88135636612481,29.608774771000824,25.399555185846253,14.395130543732176,12.037675178518482,14.492217241841203,10.174585048766698,16.5303983106917,12.716915162462817,7.488833931000793,9.627190565361696,8.091922246650153,15.300052849831534,6.877821350360618,16.471655795825463,10.647854037144604,7.084588259896812,7.878713579008393,10.109784352574865,5.860818012380133,7.142558682198618,5.060229958272448,4.728349072676079,4.916927137065168,3.169556817879864,3.680518054202491,3.859165078869053,3.851166116840699,3.864724221182804,3.473515650513125,5.328497657734974,2.360643164126897,
skip-0_non-skip-4_dropout:False_reduction:True_MSE,2.991794069169784,18.16760852158654,7.595618852505497,6.453839580364087,2.77549830605002,6.254843287023843,4.309263909856479,4.648870746294658,4.559392208269999,3.0092836486942627,3.380889210630865,7.0358019751660965,3.3159150750029323,7.146929111843016,4.330541163829028,4.671604700094345,6.033714038849461,3.9762382255319286,3.514383051763563,7.66408359303194,2.5541734414942123,3.676400311583397,6.403892459238277,2.4488142252552745,2.510746399707654,1.7705881822050786,3.295161114896045,3.154596272929042,1.8733121887872035,4.003242190123773,4.609742055774904,3.663479773145096,2.4161224460192754,6.030498269507113,4.035324999368658,2.9793588628663734,1.869144786368398,2.182011543973988,1.5434071304386152,3.920001636679266,
skip-1_non-skip-1_dropout:False_reduction:False_MSE,0.8266070078985364,0.8027162776858199,0.7936466645960715,0.8057215969059982,0.7931566805231804,0.8087775492492844,0.7595083603964132,0.7507980404531255,0.7366689770829444,0.7234248752687492,0.7195604291616702,0.7560423803241814,0.7213278388714089,0.7011217325925827,0.6725726449752555,1.206330251459982,0.6906644483918652,0.7041733127598669,0.6295788112078228,0.6305466823133767,0.6075902312409645,0.5999659681144882,0.5659948501224611,0.5885103798891399,0.5738638242085775,0.5585768100093392,0.5391438398510218,0.5424181945695012,0.5194686310110139,0.5325773280186981,0.6081605547783422,0.5125438725101013,0.5022441994617967,0.4987349454313516,0.6045674038868324,0.6083649471402168,0.7225768323622498,0.511500707151843,0.5541924114759061,0.6139432580447665,
skip-1_non-skip-2_dropout:False_reduction:False_MSE,0.820401453796555,0.803222174445788,0.771613071800447,0.7317375073245928,0.714178086495867,0.8312954706158123,0.7544479682749393,0.6917477251925305,0.6464259585036951,0.6200166287667611,0.6106476701211696,0.6925732043443942,0.6723990972500806,0.576310276546899,0.5627214105105868,0.772918275685287,0.7330691887467515,0.63615683510023,0.553119505883432,1.211086857552622,0.5235414823480681,0.5203794796092838,0.5589063091240093,0.5596589163749242,0.5096516188453225,0.5036012753113812,0.5122125893466029,0.505730475755591,0.5120073192405934,0.6679579212385065,0.9031045027807648,0.490648395874921,0.5700879153959891,0.5114597730776843,0.7324302941560745,1.1914061950702293,0.4945118994835545,0.4825609663099635,0.5272859866712608,1.6184392232520908,
