,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
skip-1_non-skip-3_dropout:False_reduction:False_R2_MSELoss,0.0094774049871108,0.0662404602649165,-0.105010639218723,0.0793782531046399,0.1287383121602675,0.1099116276292239,0.2271494806981554,-0.0005837328293744,0.3173979088371875,0.3234008948008219,0.362824984625274,0.3865805221538917,0.4549415847834419,-0.2385243972142537,0.450160215882694,0.018390604093963,0.49020729228562,-0.0711106225556018,0.208493081962361,0.503391887627396,0.4849016046991535,0.4914123018582662,0.274887996561387,0.4780453385091295,0.5066682415850022,0.4918868074230119,0.5223858882399166,0.5005471741451937,0.4550923494731678,0.5326977944841572,0.5206963957524767,0.4224157987856397,0.33874892837861,0.5559311988306981,0.1349186347980125,0.5050270311972674,0.3151674036886178,0.4321461775723625,0.4782103697458903,0.1558827150101755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-3_non-skip-4_dropout:False_reduction:False_R2_MSELoss,0.1063718784089182,0.2086345074223537,0.1513894749622719,0.2177771914239023,0.2166756543458677,0.2918317797137241,0.2707876551385019,0.3057050751704795,0.2867613095863193,0.2902928801143871,-0.1491198609856998,0.2780416187118081,0.4002251075763328,0.4800478103114109,0.4736418396818871,0.424938792107152,0.3864966958176856,0.4978778011658612,0.4060143512838027,0.5111274111504648,0.4478283407641392,0.4971309549668256,0.4913136468214147,0.5247568301126069,0.5062292241582683,0.4489125141910478,0.4591244190346961,0.4032643168580298,0.4185662515023175,0.5117118662478877,0.2341008934320188,0.1925721203579622,0.2400132417678833,0.4384725666513629,0.4600083746162115,0.3747349159390318,0.4936043117560592,0.3328485629137824,0.4295142281289194,0.3341977315790513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-1_non-skip-1_dropout:False_reduction:True_R2_MSELoss,-4290.42154156928,-3745.178087038152,-5441.020844915334,-1812.925668354128,-4267.344798144172,-1976.702977608232,-1495.3197557271696,-2768.4368630168483,-3651.481072937741,-1548.9188230598677,-1583.2846337767207,-2188.6384246466205,-1326.4790363475388,-1093.2934144641838,-1241.0745243301578,-1429.7082217744753,-916.6398360425352,-1126.0236007676406,-696.2629637835073,-506.8592126860338,-475.79127607158586,-819.2370627230289,-365.54496389043095,-488.0017396129814,-506.45453323102464,-401.8885615970574,-460.3318951538965,-240.701553782996,-135.47925654579612,-179.4478711018375,-150.33323317883062,-125.79469310536103,-61.56202602152731,-67.39650124545192,-55.249092757701874,-65.37565546176013,-46.91146432535321,-33.20114376030716,-27.57158102241217,-15.181594119352454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-1_non-skip-2_dropout:False_reduction:True_R2_MSELoss,-698.4776831982183,-490.861137704522,-495.1945801622728,-670.3678426181568,-514.3784499706006,-463.9089339130065,-230.6508383493797,-227.0079775627921,-227.42728036174583,-143.64437797840904,-244.8230288087153,-539.9104354685428,-228.4555366880753,-159.4313283176983,-330.4357992924896,-67.44301571448644,-83.50599566627952,-88.35504736736709,-77.95677563606525,-143.0124704650804,-96.03061112235574,-75.41284424183415,-63.72271638524298,-112.5780842701594,-78.24616130894306,-32.78829894112606,-40.76010490165037,-44.409117330523095,-24.677382008702143,-31.78128160331764,-32.044263152515185,-17.181290804171095,-13.885719132189656,-19.80921122139576,-22.30957027276357,-9.664228406606936,-7.595198305214152,-12.73059924326691,-4.338971930391648,-3.1967787380312003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-1_non-skip-3_dropout:False_reduction:True_R2_MSELoss,-103.97978392652436,-104.55602977088851,-83.86920770126231,-92.35733860964868,-130.6271817134876,-78.50431621659035,-126.53229301116046,-151.9548221043512,-127.45939466766282,-64.42358927866992,-40.05319161274854,-62.19018706036549,-80.43072675139297,-90.5090271655251,-71.77914614537183,-77.43170969626483,-178.7928908221862,-34.009995511933866,-35.19590368925356,-60.990791990476495,-33.14108416964026,-56.004030593470034,-38.507921082132,-26.99620099161185,-34.92092867692312,-20.19935485194711,-63.832424415092845,-13.839693437604344,-32.59410325569265,-21.462243914604187,-24.17298102846333,-13.115054662321128,-7.049008890694263,-18.842903633912403,-12.982857039161756,-13.466921692969752,-5.994668445166419,-15.009037876830382,-10.094610761193668,-8.702150850903754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-1_non-skip-4_dropout:False_reduction:True_R2_MSELoss,-8.739422244184157,-25.67725806727129,-19.309402393359765,-26.87674802424861,-15.515707107151256,-13.398408987942863,-13.422995379158095,-8.539505770393447,-48.80981132212807,-14.896162138265725,-18.45698259858524,-34.47293830268524,-9.224620706894818,-28.623044334205925,-6.545578816357781,-13.516713412369,-15.850183091911616,-42.036080764789205,-19.699086707012327,-7.746966067482443,-16.572691791197833,-33.202155178668455,-5.229628303471734,-7.779195656963423,-12.077410169676238,-5.464447693497527,-5.541239170467152,-7.890193282389173,-7.400723463180018,-13.195299081942617,-5.904414472626705,-5.398967621373195,-9.876964569091797,-4.82967666200563,-13.891231410643634,-11.0693559366114,-5.149136540936489,-8.284346592192556,-4.97484709001055,-4.328745401373096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-2_non-skip-1_dropout:False_reduction:False_R2_MSELoss,-0.2353415547632703,-0.1048096885868147,-0.5012500636717853,0.0285142180966395,-0.0038157841738532,-0.2347562465013242,-0.102766825872309,0.0444968155786102,-0.0465127019321217,0.2117810249328613,-0.2917256495531867,0.2378493839619206,0.2630117956329794,0.1589329721880894,-0.7389911424879935,0.1902518436020495,0.1137649966221229,-0.2261256178220113,0.3920565995515561,0.4514629712291792,0.3899172112053516,-0.0271182948467778,0.3798347033706366,0.043979291822396,0.4295447597316667,0.4903587021079718,-0.0435322593240176,0.4689286900501625,0.5329341479376251,0.5010601527550641,0.5112168029242871,0.556650927253798,0.5562076860783147,0.1065051730941323,0.5393377998295952,-0.2092841232524198,-0.0429343639635572,0.5619463067428738,0.4443720579147339,0.4323184198024226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-2_non-skip-2_dropout:False_reduction:False_R2_MSELoss,-0.0388768537371766,0.0183920731731489,-0.0194803698390137,0.0408542857450597,0.0562748079206429,-0.0486499982721665,0.0455324451128641,-0.0413990733670253,0.1607636634041281,-0.1724555469026752,0.2626870555036208,0.2743923699154573,0.109158621114843,0.3621901893148235,0.3725414334558973,0.0309386136485081,0.4170729143946778,0.0444927355822394,0.2707775013119566,0.3812153783499026,0.5152785672860987,0.3033312021517286,0.5078110157274732,0.0487210072723089,0.4916647614217272,-0.1085552070655074,0.5191396848828185,0.2829789063509773,0.5577191032615363,0.4841275460579816,0.4913118002461452,0.551943791847603,0.5231444122744542,0.5401716804971882,0.3195430706529056,-0.0035867574168186,0.2525435370557448,-0.0584305863754422,0.5473749707726872,0.4351867110121484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-2_non-skip-3_dropout:False_reduction:False_R2_MSELoss,0.1005205827600815,-0.0379336207520728,0.1434891597897398,-0.3564911636651731,0.2374901958540374,0.1788216607243407,0.2335078973396151,0.1808781542030035,0.2935998591722226,0.3737554339801563,0.3633955284660938,0.3906278575167936,0.4482442269138261,0.4368353754866357,0.4358699906106089,0.4724902779448266,0.4682289280143438,0.4396392586184482,0.4548820070191925,0.5247794506596584,0.188704815565371,0.4237570154900644,0.5277935172997269,0.5033655727610868,0.4868359682606716,0.4495391717144087,0.3889335078351638,0.2847056552475574,0.484557758359348,0.5022642811139425,0.5648581666104934,0.5352183942701302,0.5538010597229004,0.5433084988126567,0.4857426531174603,0.4516814397830589,0.5250722263373581,0.522147422912074,0.5344273868729087,0.4928747064927045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skip-3_non-skip-3_dropout:False_reduction:False_R2_MSELoss,-0.2729029561959061,-0.622677672143076,-0.1394397242396485,-0.2331493099530538,-0.0941967438249027,-0.4044768319410436,0.0382698026357912,0.0514503168124778,0.1834803772907631,0.0185151263779284,-0.2659279213232152,-0.0727125219270294,0.1952713330586751,0.2371607937064825,-0.163824156218884,0.4216656451131783,0.3725735568532757,0.1783697885625502,0.4421758710169324,0.4860297534980026,0.2757961037112217,0.5302084906428468,0.5193846541292527,0.0540914558896831,0.2711446308622173,0.5010915749213275,0.5038415567547667,0.3834825684042537,0.5616740549311918,0.5342053747644612,0.516772001397376,0.4627349224745058,0.4650458927248038,-0.3778278699108198,0.2651236898758832,0.5242820160061705,0.224246906299217,0.1985006741448944,0.5445421525076324,0.5213534680067324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
